"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned"
"GNM_147","included",NA,"mean and variance","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",249,1,"GNM_147_1",1,"GNM_147_1",31,"GNM_147_1_31","Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.",1,0,1,"PCH",5.470149,"mean",0.5037313,1.5111939,"se",9,4.5,4.68097,"mean",0.5068699,1.13339555214852,"se",5,4.5,"number of eggs hatched","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"figure 1",NA,"c","SD",NA,"TR",NA,"n","unclear","n",2,2,"clutch_size"
"GNM_147","included",NA,"mean and variance","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",250,1,"GNM_147_1",1,"GNM_147_1",32,"GNM_147_1_32","Tachycineta bicolor","Bromus inermis Leyss.","blank",3,0,1,"PCH",4.68097,"mean",0.5068699,1.13339555214852,"se",5,2.5,4.86847,"mean",0.5193852,1.16138061370732,"se",5,2.5,"number of eggs hatched","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"figure 1",NA,"c","SD",NA,"TR",NA,"n","unclear","n",2,2,"clutch_size"
"GNM_147","included",NA,"mean and variance","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",251,1,"GNM_147_1",1,"GNM_147_1",33,"GNM_147_1_33","Tachycineta bicolor","Achillea millefolium L","blank",2,0,1,"PCH",5.470149,"mean",0.5037313,1.5111939,"se",9,4.5,4.86847,"mean",0.5193852,1.16138061370732,"se",5,4.5,"number of eggs hatched","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"figure 1",NA,"c","SD",NA,"TR",NA,"n","unclear","n",2,2,"clutch_size"
"GNM_349","included",NA,"hatchlings/eggs laid","Fauth P T; Krementz D G; Hines J E","1991","Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",255,1,"GNM_349_1",1,"GNM_349_1",1,"GNM_349_1_1","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank",2,1,1,"both",0.9,"mean",0.04,0.222710574513201,"se",31,31,0.92,"mean",0.03,0.155884572681199,"se",27,31,"hatch success","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","SD","Random assignment: Authors say ""We randomly assigned each nest initiation either to a ""plant removal"" or a ""control"" treatment to test the hypothesis that green vegetation used by nesting starlings decreases the detrimental effects of ectoparasites.""","TR",NA,"n","y","n",1,1,"hatching_success"
"GNM_349","included",NA,"fledgling/hatchlings","Fauth P T; Krementz D G; Hines J E","1991","Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",256,1,"GNM_349_1",1,"GNM_349_1",2,"GNM_349_1_2","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank",2,1,1,"both",0.73,"mean",0.07,0.389743505398102,"se",31,31,0.77,"mean",0.06,0.311769145362398,"se",27,31,"fledge success","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"fledgling_success"
"GNM_349","included",NA,"score(0-5)","Fauth P T; Krementz D G; Hines J E","1991","Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",257,1,"GNM_349_1",1,"GNM_349_1",3,"GNM_349_1_3","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank",2,1,1,"both",1.24,"mean",0.12,0.611882341631134,"se",26,26,1.23,"mean",0.08,0.407921561087423,"se",26,26,"fat score (0-5)","Physiology","include","We consider this a general proxy of fitness. We do not know the mechanistic reason for higher fat score, whether that would be because of better health due to higher parental investment (supporting CH) or because there is less parasites or overall better body health markers (supporting PCH).",1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"fat_score"
"GNM_349","included",NA,"score(0-3)","Fauth P T; Krementz D G; Hines J E","1991","Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",258,1,"GNM_349_1",1,"GNM_349_1",4,"GNM_349_1_4","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank",2,0,1,"PCH",1.66,"mean",0.15,0.764852927038918,"se",26,26,1.37,"mean",0.15,0.75,"se",25,26,"scab score(0-3)","Physiology","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 4",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"scab_score"
"GNM_349","included",NA,"mean and variance","Fauth P T; Krementz D G; Hines J E","1991","Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",259,1,"GNM_349_1",1,"GNM_349_1",5,"GNM_349_1_5","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank",2,1,1,"both",28.3,"mean",0.1,1.04880884817015,"se",110,110,26.1,"mean",0.1,0.953939201416946,"se",91,110,"tarsal length","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 5",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length"
"GNM_349","included",NA,"percentage","Fauth P T; Krementz D G; Hines J E","1991","Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",260,1,"GNM_349_1",1,"GNM_349_1",6,"GNM_349_1_6","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank",2,0,1,"PCH",46.5,"mean",0.6,5.939696961967,"se",98,98,47.5,"mean",0.5,4.79583152331272,"se",92,98,"hematocrit level %","Physiology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 6",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"hemoglobin_measure"
"GNM_349","included",NA,"mean and variance","Fauth P T; Krementz D G; Hines J E","1991","Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.",261,1,"GNM_349_1",1,"GNM_349_1",7,"GNM_349_1_7","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank",2,1,1,"both",76,"mean",0.6,6.32139225171164,"se",111,111,76.2,"mean",0.6,5.96992462263972,"se",99,111,"body mass","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 7",NA,"b","SD","Authors also talk about sighting probability and survival probability but I was not sure how to extract this. It has a probability value and SE associated. Maybe we can treat it like means?","TR",NA,"n","y","n",1,1,"nestling_mass"
"GNM_185","included",NA,"mean and variance","Scott-Baumann, J F; Morgan, E R; Cogan T A","2022","Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",262,1,"GNM_185_1",1,"GNM_185_1",1,"GNM_185_1_1","Cyanistes caeruleus; Parus major","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss",1,0,1,"PCH",6.35,"mean",1.55,1.55,"sd",23,23,5.69,"mean",2.3,2.3,"sd",23,23,"load of enterobacteria on chicks","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Text under Fig 3","Micro-organism","b","SD","For sample size: Authors say ""In 2011, 46 plastic nest boxes were erected alongside the 20 pre-existing wooden boxes"" and then ""All plastic nest boxes were visited every 3 days from the start of the breeding season (April 2013) and randomly assigned to a herb or control group when nest building began"" So I divide 46 into treatment and control nests.","TR",NA,"n","y","y",1,1,"bacterial_load"
"GNM_185","included",NA,"Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A","2022","Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",263,1,"GNM_185_1",1,"GNM_185_1",1,"GNM_185_1_1","Cyanistes caeruleus; Parus major","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss",1,0,1,"PCH",0,NA,0,0,NA,23,23,0,NA,0,0,NA,23,23,"total bacterial load on chicks","Parasitic_and_pathogenic","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,"Micro-organism",NA,"SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR",NA,"n","y","y",1,1,"bacterial_load"
"GNM_185","included",NA,"Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A","2022","Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",264,1,"GNM_185_1",1,"GNM_185_1",1,"GNM_185_1_1","Cyanistes caeruleus; Parus major","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss",1,0,1,"PCH",0,NA,0,0,NA,23,23,0,NA,0,0,NA,23,23,"total bacterial load on nests","Parasitic_and_pathogenic","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,"Micro-organism",NA,"SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR",NA,"n","y","y",1,1,"bacterial_load"
"GNM_185","included",NA,"Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A","2022","Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",265,1,"GNM_185_1",1,"GNM_185_1",1,"GNM_185_1_1","Cyanistes caeruleus; Parus major","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss",1,0,1,"PCH",0,NA,0,0,NA,23,23,0,NA,0,0,NA,23,23,"load of enterobacteria on nest","Parasitic_and_pathogenic","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,"Micro-organism",NA,"SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR",NA,"n","y","y",1,1,"bacterial_load"
"GNM_185","included",NA,"Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A","2022","Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",266,1,"GNM_185_1",1,"GNM_185_1",1,"GNM_185_1_1","Cyanistes caeruleus; Parus major","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss",1,1,1,"both",0,NA,0,0,NA,23,23,0,NA,0,0,NA,23,23,"brood size","Reproduction","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR",NA,"n","y","y",1,1,"number_of_nestling"
"GNM_185","included",NA,"Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A","2022","Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",267,1,"GNM_185_1",1,"GNM_185_1",1,"GNM_185_1_1","Cyanistes caeruleus; Parus major","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss",1,1,1,"both",0,NA,0,0,NA,23,23,0,NA,0,0,NA,23,23,"nest mortality","Reproduction","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR",NA,"n","y","y",1,1,"nest_mortality"
"GNM_185","included",NA,"Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A","2022","Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",268,1,"GNM_185_1",1,"GNM_185_1",1,"GNM_185_1_1","Cyanistes caeruleus; Parus major","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss",1,0,1,"PCH",0,NA,0,0,NA,23,23,0,NA,0,0,NA,23,23,"flea load in the nest","Parasitic_and_pathogenic","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropod",NA,"SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR",NA,"n","y","y",1,1,"fleas_number"
"GNM_185","included",NA,"Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A","2022","Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)",269,1,"GNM_185_1",1,"GNM_185_1",1,"GNM_185_1_1","Cyanistes caeruleus; Parus major","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss",1,0,1,"PCH",0,NA,0,0,NA,23,23,0,NA,0,0,NA,23,23,"tick load in the nest","Parasitic_and_pathogenic","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropod",NA,"SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR",NA,"n","y","y",1,1,"tick_load"
"GNM_032","included",NA,"males/total offsprings","Polo, V; Veiga, J P; Cordero, P J; Viñuela, J; Monaghan, P","2004","Madrid province (central Spain): colony 1 (Manzanares) and colony 2 (Villalba)",270,1,"GNM_032_1",1,"GNM_032_1",1,"GNM_032_1_1","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum and Lamium purpureum","Males adding material",NA,1,0,"CH",0.572892,"mean",0.05946574,0.272506254806563,"se",21,21,0.401928,"mean",0.05946574,0.265938873944657,"se",20,21,"proportion of males per breeding attempt","Reproduction","flag","We will be excluding sex ratio as a fitness proxy from our main analysis. (https://onlinelibrary.wiley.com/doi/full/10.1046/j.1439-0310.2002.00843.x)",1,NA,NA,NA,NA,NA,NA,NA,"figure 1",NA,"b","SD","Authors say: Spotless starling females generally removed the green nesting material, both the experimental plants added by the researchers and those put into the nests by the males. I have given an NA for this considering the experimental nests are not blank and could have a mix of aromatic plants still in the control group.","TR",NA,"y","y","n",1,1,"sex_ratio"
"GNM_032","included",NA,"males/total offsprings","Polo, V; Veiga, J P; Cordero, P J; Viñuela, J; Monaghan, P","2004","Madrid province (central Spain): colony 1 (Manzanares) and colony 2 (Villalba)",271,2,"GNM_032_2",1,"GNM_032_1",1,"GNM_032_1_1","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum and Lamium purpureum","Males adding material",NA,1,0,"CH",0.5146789,"mean",0.07522936,0.27124331490034,"se",13,13,0.3477064,"mean",0.08623853,0.34495412,"se",16,13,"proportion of males per breeding attempt","Reproduction","flag","We will be excluding sex ratio as a fitness proxy from our main analysis. (https://onlinelibrary.wiley.com/doi/full/10.1046/j.1439-0310.2002.00843.x)",1,NA,NA,NA,NA,NA,NA,NA,"figure 1",NA,"b","SD","Authors say: Spotless starling females generally removed the green nesting material, both the experimental plants added by the researchers and those put into the nests by the males. I have given an NA for this considering the experimental nests are not blank and could have a mix of aromatic plants still in the control group.","TR",NA,"y","y","n",1,1,"sex_ratio"
"GNM_032","included",NA,"males/total offsprings","Polo, V; Veiga, J P; Cordero, P J; Viñuela, J; Monaghan, P","2004","Madrid province (central Spain): colony 1 (Manzanares) and colony 2 (Villalba)",272,3,"GNM_032_3",2,"GNM_032_2",1,"GNM_032_2_1","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum and Lamium purpureum","Males adding material",NA,1,0,"CH",0.4565217,"mean",0.07149758,0.276908936634133,"se",15,15,0.4120773,"mean",0.06763285,0.234287064921369,"se",12,15,"proportion of males per breeding attempt","Reproduction","flag","We will be excluding sex ratio as a fitness proxy from our main analysis. (https://onlinelibrary.wiley.com/doi/full/10.1046/j.1439-0310.2002.00843.x)",1,NA,NA,NA,NA,NA,NA,NA,"figure 1",NA,"b","SD","Authors say: Spotless starling females generally removed the green nesting material, both the experimental plants added by the researchers and those put into the nests by the males. I have given an NA for this considering the experimental nests are not blank and could have a mix of aromatic plants still in the control group.","TR",NA,"y","y","n",1,1,"sex_ratio"
"GNM_032","included",NA,"males/total offsprings","Polo, V; Veiga, J P; Cordero, P J; Viñuela, J; Monaghan, P","2004","Madrid province (central Spain): colony 1 (Manzanares) and colony 2 (Villalba)",273,1,"GNM_032_1",1,"GNM_032_1",1,"GNM_032_1_1","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum and Lamium purpureum","Males adding material",NA,1,0,"CH",0.5431591,"mean",0.085482,0.352451315089049,"se",17,17,0.5208595,"mean",0.07061556,0.273492887863111,"se",15,17,"proportion of males per breeding attempt","Reproduction","flag","We will be excluding sex ratio as a fitness proxy from our main analysis. (https://onlinelibrary.wiley.com/doi/full/10.1046/j.1439-0310.2002.00843.x)",1,NA,NA,NA,NA,NA,NA,NA,"figure 1",NA,"b","SD","Authors say: Spotless starling females generally removed the green nesting material, both the experimental plants added by the researchers and those put into the nests by the males. I have given an NA for this considering the experimental nests are not blank and could have a mix of aromatic plants still in the control group.","TR",NA,"y","y","n",1,1,"sex_ratio"
"GNM_032","included",NA,"males/total offsprings","Polo, V; Veiga, J P; Cordero, P J; Viñuela, J; Monaghan, P","2004","Madrid province (central Spain): colony 1 (Manzanares) and colony 2 (Villalba)",274,2,"GNM_032_2",1,"GNM_032_1",1,"GNM_032_1_1","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum and Lamium purpureum","Males adding material",NA,1,0,"CH",0.4889908,"mean",0.06238532,0.292613088109628,"se",22,22,0.3807339,"mean",0.06238532,0.271931305440447,"se",19,22,"proportion of males per breeding attempt","Reproduction","flag","We will be excluding sex ratio as a fitness proxy from our main analysis. (https://onlinelibrary.wiley.com/doi/full/10.1046/j.1439-0310.2002.00843.x)",1,NA,NA,NA,NA,NA,NA,NA,"figure 1",NA,"b","SD","Authors say: Spotless starling females generally removed the green nesting material, both the experimental plants added by the researchers and those put into the nests by the males. I have given an NA for this considering the experimental nests are not blank and could have a mix of aromatic plants still in the control group.","TR",NA,"y","y","n",1,1,"sex_ratio"
"GNM_032","included",NA,"males/total offsprings","Polo, V; Veiga, J P; Cordero, P J; Viñuela, J; Monaghan, P","2004","Madrid province (central Spain): colony 1 (Manzanares) and colony 2 (Villalba)",275,3,"GNM_032_3",2,"GNM_032_2",1,"GNM_032_2_1","Sturnus unicolor","Lavandula stoechas, Santolina rosmarinifolia, Geranium robertianum and Lamium purpureum","Males adding material",NA,1,0,"CH",0.5512077,"mean",0.08309179,0.287838403943687,"se",12,12,0.3985507,"mean",0.08115942,0.198799166820232,"se",6,12,"proportion of males per breeding attempt","Reproduction","flag","We will be excluding sex ratio as a fitness proxy from our main analysis. (https://onlinelibrary.wiley.com/doi/full/10.1046/j.1439-0310.2002.00843.x)",1,NA,NA,NA,NA,NA,NA,NA,"figure 1",NA,"b","SD","Authors say: Spotless starling females generally removed the green nesting material, both the experimental plants added by the researchers and those put into the nests by the males. I have given an NA for this considering the experimental nests are not blank and could have a mix of aromatic plants still in the control group.","TR",NA,"y","y","n",1,1,"sex_ratio"
"GNM_010","included",NA,"mean and variance","Gwinner H; Capilla-Lasheras P; Cooper C; Helm B","2018","Lake_Ammersee_Germany",276,1,"GNM_010_1",1,"GNM_010_1",1,"GNM_010_1_1","Sturnus vulgaris","Achillea_millefolium, Heracleum_spondyleum, Anthriscus_silvestris, Sambucus_niger, Aegopodium_podagraria, Salix_alba","grass",1,1,0,"CH",5.62,"mean",0.916,0.916,"SD",8,8,5.38,"mean",0.518,0.518,"SD",8,8,"eggslaid 2006 (maximal number of eggs counted)","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941",NA,"a","TR",NA,"JMGS","I noticed that the authors shared their dataset, and that the data extractor (TR) did not extract, or mentioned it. therefore I extracted the data myself from dataset ""Gwinner_etal_2018_clutchoverview"" found at https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941; additionally I included ""b"" for the time of addiction as we discussed in our last meeting that this time refers to the experimental setup and not how it happens in nature.","no","yes","no",1,1,"clutch_size"
"GNM_010","included",NA,"mean and variance","Gwinner H; Capilla-Lasheras P; Cooper C; Helm B","2018","Lake_Ammersee_Germany",277,1,"GNM_010_1",2,"GNM_010_2",1,"GNM_010_2_1","Sturnus vulgaris","Achillea_millefolium, Heracleum_spondyleum, Anthriscus_silvestris, Sambucus_niger, Aegopodium_podagraria, Salix_alba","grass",1,1,0,"CH",5.33,"mean",0.778,0.778,"SD",12,12,5,"mean",0.865999999999999,0.865999999999999,"SD",9,12,"eggslaid 2007 (maximal number of eggs counted)","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941",NA,"a","TR",NA,"JMGS","I noticed that the authors shared their dataset, and that the data extractor (TR) did not extract, or mentioned it. therefore I extracted the data myself from dataset ""Gwinner_etal_2018_clutchoverview"" found at https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941; additionally I included ""b"" for the time of addiction as we discussed in our last meeting that this time refers to the experimental setup and not how it happens in nature.","no","yes","no",1,1,"clutch_size"
